id,n_authors,len_char_title,len_word_title,len_char_abstract,len_word_abstract,n_keywords,ref_len,ref_latest,num_recent_refs,contains_ml_keyword,avg_sent_len,abs_glove_avg,contains_sota,avg_ref_length,num_sections,contains_appendix,fig_tab_eqn_count,contains_table,contains_figure,contains_equation,iclr_references,label,ref_latest_depth
2020_BJeKh3VYDH,4,90,13,1024,154,6,38,2019,38,1,28.666666666666668,0.0560784712433815,0,34,13,1,38,1,1,1,1,Accept,2
2020_rJxbJeHFPS,6,38,6,1105,159,4,50,2020,40,1,20.444444444444443,0.07061169296503067,0,66,19,1,15,0,1,1,10,Accept,1
2019_rkMW1hRqKX,3,53,6,809,118,4,67,2018,58,0,30.6,0.06659670174121857,1,40,15,1,13,1,1,0,2,Accept,2
2019_HygTE309t7,4,33,5,1299,189,3,39,2018,24,1,30.428571428571427,0.04475882649421692,0,44,18,1,16,1,1,1,1,Reject,2
2020_Ske5UANYDB,3,55,7,1218,176,4,25,2019,22,1,23.444444444444443,0.05743342265486717,0,421,16,1,11,1,1,0,0,Reject,2
2020_ByePEC4KDS,2,58,7,760,117,3,32,2019,28,0,27.8,0.06885750591754913,0,25,18,1,20,1,1,0,4,Reject,2
2019_SkzeJ3A9F7,3,58,9,1260,176,3,41,2018,28,1,23.11111111111111,0.06446529179811478,0,39,17,1,22,1,1,1,3,Reject,2
2018_rywDjg-RW,6,76,9,1294,180,5,29,2017,23,0,23.1,0.06450183689594269,1,33,12,1,19,1,1,0,5,Accept,2
2020_HJeT3yrtDr,4,62,9,856,131,2,18,2019,16,0,31.2,0.055052608251571655,0,28,30,0,12,1,0,0,0,Accept,2
2018_SyX0IeWAW,5,32,4,1067,152,2,24,2017,20,0,26.428571428571427,0.050816427916288376,0,38,14,0,8,0,1,1,1,Accept,2
2020_BkeYSlrYwH,3,75,7,907,120,2,52,2020,39,0,21.714285714285715,0.060228701680898666,1,11,17,0,14,0,1,1,0,Reject,1
2017_HJV1zP5xg,7,75,11,1351,202,3,30,2016,26,1,22.8,0.063102588057518,0,442,17,1,22,1,1,1,1,Reject,2
2017_SJttqw5ge,4,88,9,1318,197,2,41,2016,24,1,30.142857142857142,0.058365173637866974,0,42,23,1,32,1,1,1,0,Reject,2
2018_SyL9u-WA-,3,81,10,1406,213,5,19,2017,13,1,26.444444444444443,0.06622480601072311,0,120,27,1,15,1,1,0,0,Reject,2
2017_S1AG8zYeg,3,49,6,1059,156,3,33,2016,19,0,25.714285714285715,0.031018614768981934,1,746,22,0,30,1,1,1,1,Reject,2
2020_ryxOBgBFPH,3,63,7,1304,189,3,41,2019,32,0,23.88888888888889,0.04970066621899605,0,54,18,1,26,1,1,1,1,Reject,2
2020_rklfIeSFwS,3,46,6,751,110,1,31,2019,26,0,24.2,0.060110896825790405,0,20,17,0,21,1,1,0,10,Reject,2
2020_SylUzpNFDS,3,62,8,905,127,6,31,2019,23,1,29.8,0.05044146999716759,1,32,14,1,20,1,1,1,3,Reject,2
2020_HklmoRVYvr,2,61,8,898,127,3,49,2019,42,0,28.166666666666668,0.03797486051917076,1,37,19,1,36,1,1,1,0,Reject,2
2019_rJzoujRct7,3,57,9,705,109,5,8,2018,7,1,21.5,0.04067806899547577,0,46,26,1,18,1,1,0,1,Reject,2
2020_SJeLopEYDH,5,78,10,663,89,3,32,2018,27,1,37.666666666666664,0.03605049476027489,0,46,15,1,11,1,1,0,0,Accept,3
2017_SkBsEQYll,2,90,10,1082,157,3,24,2016,11,1,31.833333333333332,0.052373290061950684,0,28,9,1,10,0,1,0,0,Reject,2
2018_ry-TW-WAb,4,32,3,700,99,6,54,2017,37,0,20.5,0.06193375587463379,0,42,17,1,21,1,1,0,2,Accept,2
2018_ry8dvM-R-,3,84,11,1461,217,7,35,2017,22,1,24.09090909090909,0.07357587665319443,0,21,12,1,19,1,1,0,1,Accept,2
2020_rJxt0JHKvS,4,54,7,807,109,5,58,2019,40,1,33.25,0.05686657875776291,1,44,23,1,9,1,1,0,6,Reject,2
2019_Bkg2viA5FQ,4,26,3,888,127,3,52,2019,35,0,24.333333333333332,0.055507779121398926,0,91,48,1,72,1,1,1,4,Accept,1
2018_SyVVXngRW,3,43,5,1056,141,0,15,2016,6,1,31.6,0.07991857081651688,0,21,12,0,23,1,1,1,0,Reject,3
2020_r1e30AEKPr,3,57,7,768,103,3,17,2019,13,0,24.8,0.04933100566267967,1,30,17,1,12,1,0,1,1,Reject,2
2019_Syx_Ss05tm,3,44,5,1149,181,3,42,2019,36,1,28.571428571428573,0.057618122547864914,0,51,17,1,17,1,1,1,1,Accept,1
2018_H1DGha1CZ,4,120,15,1320,187,4,26,2017,17,1,27.375,0.06192181631922722,1,34,21,1,36,1,1,1,0,Reject,2
2020_HklXn1BKDH,5,47,7,914,127,2,64,2019,41,0,30.4,0.05143304169178009,0,62,18,1,19,1,1,0,1,Accept,2
2018_B1ZZTfZAW,3,76,9,1506,226,7,34,2017,30,1,29.77777777777778,0.06273990124464035,0,37,19,1,23,1,1,0,0,Reject,2
2018_SJky6Ry0W,4,38,4,762,118,0,20,2017,16,1,19.571428571428573,0.061470791697502136,0,34,12,1,15,1,1,1,0,Reject,2
2019_HklQxnC5tX,2,58,7,782,124,2,39,2018,30,1,17.875,0.04443652182817459,0,33,14,1,18,1,1,1,1,Reject,2
2018_B1mvVm-C-,3,56,7,885,131,2,35,2017,24,0,26.833333333333332,0.05266823619604111,1,90,12,1,14,0,1,0,0,Accept,2
2018_HyMTkQZAb,3,73,7,1148,165,4,35,2017,24,1,27.125,0.04695228114724159,1,43,23,1,6,0,1,1,5,Accept,2
2020_rygUoeHKvB,3,62,8,1105,153,2,41,2019,33,1,27.857142857142858,0.05337124317884445,1,39,21,1,25,1,1,1,9,Reject,2
2020_rJxRJeStvB,4,105,11,1585,221,8,20,2020,15,0,24.90909090909091,0.06859666109085083,0,645,21,1,18,1,1,1,0,Reject,1
2018_HyKZyYlRZ,7,60,7,1095,175,2,32,2017,29,1,21.5,0.057862453162670135,0,33,15,0,12,1,1,0,0,Reject,2
2019_rkglvsC9Ym,3,60,7,899,136,3,36,2018,26,0,33.6,0.0634588897228241,0,325,18,1,22,1,1,1,0,Reject,2
2020_B1xtFpVtvB,4,90,10,1007,160,3,31,2019,26,0,25.142857142857142,0.05996444821357727,0,113,16,1,17,1,1,1,0,Reject,2
2017_H1oyRlYgg,5,78,12,1047,166,2,41,2016,28,1,32.333333333333336,0.056506551802158356,0,31,22,1,22,1,1,1,1,Accept,2
2020_Skxn-JSYwr,3,128,17,1285,184,4,16,2019,11,1,23.333333333333332,0.05051729828119278,0,80,18,1,26,1,1,1,0,Reject,2
2020_BJlSPRVFwS,4,88,9,1164,162,4,24,2018,13,1,24.25,0.05814816430211067,0,424,14,1,1,0,1,0,0,Reject,3
2020_HyljzgHtwS,7,55,6,1017,142,5,29,2019,25,1,23.142857142857142,0.05616653338074684,0,300,22,1,30,1,1,1,0,Reject,2
2018_rkmu5b0a-,4,67,9,1983,292,10,27,2018,22,0,34.5,0.06523336470127106,1,24,13,1,12,0,1,0,0,Accept,1
2020_H1lK5kBKvr,6,82,8,1663,241,5,41,2019,36,1,28.9,0.05363791063427925,1,36,10,0,13,1,1,1,1,Reject,2
2020_HJgcvJBFvB,4,91,12,915,131,2,57,2019,53,1,29.8,0.06001470610499382,0,33,24,1,37,1,1,1,10,Accept,2
2020_BkgZSCEtvr,4,21,3,1122,167,4,37,2019,29,0,27.571428571428573,0.07171841710805893,1,56,12,1,32,1,1,1,6,Reject,2
2018_Byt3oJ-0W,4,58,6,977,141,8,55,2018,35,1,29.333333333333332,0.0682971328496933,0,35,31,1,31,1,1,1,1,Accept,1
2017_HJWzXsKxx,5,75,9,1257,175,2,12,2016,11,1,30.0,0.05626245588064194,0,23,13,0,14,0,1,1,3,Reject,2
2020_HJeEP04KDH,6,40,4,1686,243,2,43,2019,41,1,35.5,0.05713050067424774,0,53,14,1,30,1,1,1,10,Reject,2
2019_H1xQSjCqFQ,6,66,9,978,145,3,30,2018,24,0,27.666666666666668,0.05678318068385124,0,322,29,1,21,1,1,0,0,Reject,2
2018_BJ8c3f-0b,5,36,4,750,107,5,12,2017,9,1,30.5,0.060470543801784515,0,25,20,1,16,0,1,1,2,Accept,2
2020_SJgzXaNFwS,5,141,20,1393,201,5,22,2019,14,1,23.4,0.06546091288328171,0,26,16,1,12,1,1,0,0,Reject,2
2020_HJxMYANtPH,2,39,6,1141,176,0,71,2019,56,1,22.444444444444443,0.06560859829187393,0,91,12,1,40,1,1,1,0,Accept,2
2018_BJ4prNx0W,2,42,8,1060,166,0,21,2017,14,1,26.142857142857142,0.06636679917573929,0,79,17,1,10,1,1,0,3,Reject,2
2018_H1u8fMW0b,1,52,7,926,128,3,0,0,0,0,30.4,0.0544462651014328,0,0,10,0,14,0,1,0,0,Reject,2019
2019_Sy4lojC9tm,4,20,2,1044,173,4,52,2018,26,0,32.666666666666664,0.06781043857336044,0,42,13,0,19,1,1,1,4,Reject,2
2019_rJl4BsR5KX,2,93,14,928,143,0,23,2017,9,1,35.0,0.0658344253897667,0,187,15,0,8,1,1,0,0,Reject,3
2018_B1X0mzZCW,5,26,2,1403,211,4,70,2017,50,1,29.77777777777778,0.0658208578824997,1,51,20,1,32,1,1,1,7,Accept,2
2019_rJl8FoRcY7,3,89,11,715,101,4,11,2018,8,0,31.5,0.07582410424947739,0,228,21,0,26,1,1,1,0,Reject,2
2019_S1g2V3Cct7,5,40,5,1568,238,7,20,2018,15,1,32.75,0.06573190540075302,0,32,19,1,11,0,1,0,0,Reject,2
2019_HJex0o05F7,5,59,9,697,110,3,42,2018,25,1,29.75,0.07745534926652908,0,37,27,1,21,1,1,1,1,Reject,2
2018_rybDdHe0Z,4,46,6,1648,237,3,38,2017,26,1,27.1,0.06630007922649384,1,46,11,0,15,1,1,0,0,Reject,2
2018_HJ4IhxZAb,3,82,9,1175,174,2,20,2017,11,0,24.75,0.06159760430455208,0,30,13,1,10,1,1,1,0,Reject,2
2020_Bkgk624KDB,2,64,7,970,143,3,37,2019,19,1,26.666666666666668,0.04922431334853172,0,38,14,1,12,0,1,0,0,Reject,2
2019_S1xiOjC9F7,5,79,11,1137,165,3,55,2018,25,1,31.833333333333332,0.058426760137081146,0,55,15,1,16,1,1,1,1,Reject,2
2019_HJeRkh05Km,5,45,6,790,122,5,54,2018,40,1,15.333333333333334,0.06500978767871857,0,83,17,1,17,1,1,0,6,Accept,2
2018_rJBiunlAW,3,29,6,757,111,2,72,2017,60,1,18.428571428571427,0.051892414689064026,0,46,16,1,26,1,1,1,4,Reject,2
2019_S1xLN3C9YX,3,71,8,975,139,4,43,2018,38,1,33.4,0.05441914498806,1,46,19,1,19,1,1,1,1,Accept,2
2020_B1lXfA4Ywr,4,35,4,952,142,4,12,2020,12,1,23.857142857142858,0.06722696870565414,0,46,7,1,10,1,1,0,6,Reject,1
2020_SJlJegHFvH,2,66,8,713,105,4,7,2017,5,1,19.333333333333332,0.06975559890270233,0,22,7,1,1,1,0,0,0,Reject,4
2020_Syx_f6EFPr,4,67,8,1398,200,3,33,2018,9,0,32.0,0.05512930080294609,0,38,11,1,21,1,1,1,0,Reject,3
2020_BkeoaeHKDS,3,54,7,947,139,3,44,2020,38,0,17.88888888888889,0.06758617609739304,0,70,11,0,12,1,1,0,10,Accept,1
2017_r1fYuytex,3,97,12,1440,204,3,34,2016,25,1,27.444444444444443,0.07205544412136078,0,238,12,0,22,1,1,0,0,Accept,2
2019_ByxmXnA9FQ,4,67,7,1588,197,5,40,2018,33,1,35.42857142857143,0.06545932590961456,0,41,14,1,15,1,1,0,0,Reject,2
2019_SkgQBn0cF7,7,67,9,1111,163,2,55,2018,44,0,21.11111111111111,0.05205009505152702,0,48,22,1,6,0,1,0,0,Accept,2
2020_SkeGvaEtPr,2,28,4,937,139,2,29,2019,18,0,19.11111111111111,0.061800599098205566,0,43,17,1,9,1,1,1,0,Reject,2
2020_B1gXYR4YDH,6,49,8,1067,157,0,43,2018,30,0,26.857142857142858,0.05609937757253647,0,249,13,1,9,1,1,0,0,Reject,3
2020_HkxwmRVtwH,2,56,6,1358,186,4,43,2019,29,1,36.0,0.07498866319656372,0,58,17,1,18,0,1,0,0,Reject,2
2019_SyzVb3CcFX,4,61,7,1008,152,4,41,2018,35,0,24.857142857142858,0.06600963324308395,0,123,17,1,6,1,1,0,0,Accept,2
2018_B1NOXfWR-,3,27,4,1619,254,3,32,2017,11,1,32.888888888888886,0.06758446991443634,0,65,20,1,21,1,1,1,0,Reject,2
2019_SkghBoR5FX,4,73,8,1030,144,3,33,2018,31,1,26.428571428571427,0.02523747831583023,1,93,17,1,17,1,1,0,0,Reject,2
2018_B1hYRMbCW,3,41,6,961,144,0,23,2017,20,1,27.0,0.06682687997817993,0,101,28,1,39,1,1,1,0,Accept,2
2020_HJlU-AVtvS,2,54,7,1229,192,5,80,2019,60,1,21.727272727272727,0.07220997661352158,0,122,34,1,50,0,1,1,2,Reject,2
2017_ByEPMj5el,3,59,7,1215,183,2,33,2016,26,1,23.666666666666668,0.0547451488673687,0,45,17,0,10,1,1,0,0,Reject,2
2020_HygegyrYwH,2,118,16,725,105,5,30,2019,22,0,23.166666666666668,0.06505575776100159,0,273,17,1,0,0,0,0,0,Accept,2
2017_B1s6xvqlx,4,32,3,856,131,3,19,2016,11,1,30.0,0.0566621869802475,0,39,22,1,41,0,1,1,0,Accept,2
2018_rkc_hGb0Z,1,56,9,915,144,4,23,2017,12,0,27.0,0.04917995631694794,0,6,15,1,13,0,1,1,0,Reject,2
2018_Syx6bz-Ab,3,90,12,1104,164,6,38,2017,23,1,27.285714285714285,0.0651753693819046,1,23,12,1,19,1,1,1,1,Reject,2
2019_BklCusRct7,4,99,13,1306,196,3,19,2018,15,1,31.0,0.060775768011808395,0,322,14,1,25,1,1,0,1,Accept,2
2019_r1lrAiA5Ym,4,100,10,1145,159,6,48,2018,29,1,22.125,0.08047495037317276,0,58,20,1,30,1,1,1,0,Accept,2
2020_BkggGREKvS,5,95,10,1067,143,6,30,2019,24,0,25.428571428571427,0.05793861299753189,1,43,42,1,33,1,1,1,1,Reject,2
2020_HJlMkTNYvH,2,76,9,1101,161,4,39,2019,24,1,28.0,0.050342801958322525,0,23,11,1,15,1,1,1,0,Reject,2
2020_ryenvpEKDr,4,67,9,883,134,7,50,2019,44,1,26.0,0.06311704963445663,0,31,21,1,44,1,1,1,3,Accept,2
2020_rJxqZkSFDB,4,74,10,1267,186,3,49,2019,44,1,22.0,0.05119883641600609,1,52,21,1,0,0,0,0,8,Reject,2
2020_SyxTZ1HYwB,4,60,7,564,75,4,17,2019,11,1,22.75,0.06480467319488525,0,32,6,0,27,0,1,1,0,Reject,2
2017_SJAr0QFxe,4,19,2,1054,152,3,26,2016,21,0,29.5,0.07315041124820709,0,19,17,1,19,0,1,1,0,Reject,2
2020_rJehf0VKwS,3,54,6,1078,162,4,15,2018,11,1,22.333333333333332,0.05749315395951271,0,245,16,1,7,0,1,0,0,Reject,3
2020_HygtiTEYvS,2,33,3,1109,167,4,36,2018,33,0,26.428571428571427,0.047318439930677414,0,28,9,1,18,0,1,1,7,Reject,3
2020_SkxcSpEKPS,4,91,11,1097,168,0,41,2020,39,1,31.666666666666668,0.07750174403190613,0,19,14,1,13,1,1,1,0,Reject,1
2019_r1xYr3C5t7,3,53,6,1148,159,4,45,2057,28,1,22.88888888888889,0.04319078102707863,1,69,23,1,17,1,1,1,0,Reject,-37
2018_SySpa-Z0Z,3,54,7,833,120,2,22,2017,21,1,18.714285714285715,0.053731247782707214,1,116,13,0,5,1,0,0,0,Reject,2
2019_SyeLno09Fm,5,65,7,1108,173,3,55,2018,40,1,26.857142857142858,0.05696133151650429,0,52,14,1,21,0,1,1,4,Reject,2
2020_rJe04p4YDB,2,36,4,1345,202,5,37,2019,32,1,31.875,0.041969433426856995,1,40,11,1,33,1,1,1,4,Reject,2
2020_r1eVX0EFvH,5,77,8,1481,214,3,32,2019,29,0,28.88888888888889,0.04454200342297554,0,44,13,1,14,1,1,0,9,Reject,2
2020_BJg1f6EFDB,6,34,4,1095,160,8,45,2020,32,1,22.125,0.06541580706834793,0,106,38,1,34,0,1,1,5,Accept,1
2019_BkfhZnC9t7,5,71,9,1112,170,3,66,2019,49,0,24.375,0.05669645220041275,0,55,11,1,9,1,1,0,0,Reject,1
2020_H1gzR2VKDH,2,100,12,1177,170,3,60,2019,43,1,33.5,0.05124016851186752,0,91,21,1,15,1,1,1,3,Accept,2
2017_BkSmc8qll,4,77,10,877,131,3,41,2016,35,1,20.375,0.060600318014621735,0,36,24,1,15,1,1,1,2,Reject,2
2020_rygGQyrFvH,5,44,7,1563,247,9,34,2020,31,0,35.625,0.06403934210538864,0,50,26,1,19,1,1,1,2,Accept,1
2020_HyezBa4tPB,3,77,9,1787,268,6,15,2019,9,1,30.5,0.0633799210190773,0,18,15,1,8,1,1,0,1,Reject,2
2020_BkeqATVYwr,2,36,4,1409,205,6,22,2019,19,1,31.125,0.061434388160705566,1,87,10,1,12,1,1,1,1,Reject,2
2019_rylxxhRctX,5,63,9,1414,193,7,33,2018,32,0,20.727272727272727,0.05171743035316467,1,39,15,1,14,1,1,0,14,Reject,2
2020_HJlk-eHFwH,5,67,9,1504,220,6,39,2019,28,1,28.2,0.04666074365377426,1,244,18,1,20,1,1,1,0,Reject,2
2020_BJx8YnEFPH,3,43,5,1176,183,4,32,2019,27,1,31.0,0.06462487578392029,1,26,16,1,19,1,1,0,2,Reject,2
2020_HyxoX6EKvB,4,40,4,1308,217,4,33,2019,31,0,26.333333333333332,0.03983227536082268,0,71,18,0,21,1,1,1,3,Reject,2
2020_SJlPOCEKvH,3,77,12,1259,187,8,35,2019,32,1,20.454545454545453,0.0710858553647995,0,26,17,1,26,1,1,0,3,Reject,2
2020_S1e_9xrFvS,5,63,6,817,117,3,56,2019,24,0,23.0,0.08671001344919205,1,44,16,1,10,1,1,0,2,Accept,2
2019_rkx1m2C5YQ,5,87,11,1728,248,4,20,2018,17,1,29.8,0.05685145780444145,0,37,19,1,22,1,1,1,0,Reject,2
2018_rkTS8lZAb,6,21,3,1102,156,6,41,2018,34,1,23.125,0.0655292421579361,0,54,18,1,24,1,1,1,0,Accept,1
2019_HyxSBh09t7,2,31,4,1446,222,4,30,2018,25,0,23.363636363636363,0.0643695816397667,1,29,21,1,16,1,1,0,3,Reject,2
2017_BymIbLKgl,3,52,7,640,90,4,28,2015,8,1,26.75,0.055790677666664124,0,224,10,0,25,1,1,1,0,Accept,3
2019_HJerDj05tQ,5,34,4,999,149,3,20,2018,13,1,20.5,0.09149054437875748,0,27,13,0,22,0,0,1,0,Reject,2
2018_H1kG7GZAW,3,81,9,886,118,2,58,2017,52,0,26.0,0.07082578539848328,0,53,9,1,12,1,1,1,3,Accept,2
2020_BJlrF24twB,3,36,6,1299,206,0,35,2019,27,1,18.076923076923077,0.06793643534183502,0,37,26,1,40,1,1,1,4,Accept,2
2018_HJJ23bW0b,3,77,9,1749,271,3,33,2017,19,1,21.266666666666666,0.0595337450504303,1,45,16,1,4,1,1,1,0,Accept,2
2020_Hyx-jyBFPr,3,70,7,1038,148,3,46,2020,38,1,23.857142857142858,0.0689164474606514,0,41,19,1,15,1,0,0,3,Accept,1
2020_rJxycxHKDS,3,36,4,800,117,2,50,2019,42,1,27.8,0.06753908097743988,1,72,19,1,14,1,1,1,4,Accept,2
2020_rJgsskrFwH,3,35,4,1308,180,4,46,2019,42,1,35.5,0.04898733273148537,1,43,18,1,32,1,1,1,5,Accept,2
2020_ryesZANKPB,7,30,5,719,102,3,29,2019,19,0,19.833333333333332,0.06827067583799362,0,59,14,1,20,0,1,1,1,Reject,2
2019_B1lx42A9Ym,6,84,11,1238,179,4,40,2018,31,1,30.428571428571427,0.04568864777684212,0,26,15,1,69,1,1,1,5,Reject,2
2020_Byg1v1HKDB,9,31,3,1566,259,4,48,2020,25,0,27.363636363636363,0.044411901384592056,0,43,20,1,23,1,1,1,0,Accept,1
2020_r1eh30NFwB,2,55,6,722,111,0,25,2019,23,0,26.0,0.043553128838539124,1,274,18,0,11,1,1,1,7,Reject,2
2020_BJxyzxrYPH,3,57,11,943,132,4,27,2019,15,0,22.142857142857142,0.05546268820762634,1,27,10,1,29,1,1,0,0,Reject,2
2017_ryWKREqxx,4,74,9,1218,183,3,26,2016,25,1,31.857142857142858,0.04906444624066353,0,23,14,1,28,1,1,1,4,Reject,2
2018_Sy8XvGb0-,3,91,11,1171,150,5,33,2017,31,1,25.714285714285715,0.07208134979009628,0,44,18,1,26,1,1,1,6,Accept,2
2017_HkNEuToge,2,36,4,520,78,0,26,2016,13,0,30.333333333333332,0.05567942187190056,0,72,18,1,16,1,1,1,1,Reject,2
2020_B1xDq2EFDH,4,58,7,1412,212,3,34,2019,30,1,26.22222222222222,0.05980190634727478,0,39,9,1,43,1,1,1,4,Reject,2
2019_rkeSiiA5Fm,5,69,9,962,142,3,39,2018,27,1,32.2,0.053810421377420425,0,181,15,1,15,1,1,1,1,Accept,2
2020_rJgLlAVYPr,2,70,11,857,126,10,15,2018,11,1,20.857142857142858,0.06464621424674988,0,27,12,1,11,1,1,1,2,Reject,3
2020_S1gtclSFvr,13,43,4,975,127,0,40,2018,36,1,34.4,0.06998072564601898,1,29,14,1,11,1,1,1,1,Reject,3
2020_SJg7spEYDS,4,34,4,1027,162,4,19,2019,18,1,30.5,0.07833510637283325,0,33,19,1,35,1,1,1,0,Accept,2
2019_SklckhR5Ym,1,47,7,966,145,3,25,2018,22,1,24.571428571428573,0.05088300630450249,1,292,12,0,14,1,0,1,2,Reject,2
2019_SyxvSiCcFQ,5,48,7,750,113,3,25,2018,17,0,25.2,0.05341731384396553,0,21,15,0,11,0,1,1,0,Reject,2
2019_SygONjRqKm,3,68,7,1031,142,3,36,2018,30,1,31.5,0.0613473504781723,1,24,59,1,10,1,1,0,5,Reject,2
2017_ByOK0rwlx,4,95,13,1400,217,1,17,2016,13,1,27.0,0.08340863138437271,0,30,11,1,17,1,1,1,1,Reject,2
2018_H1uR4GZRZ,7,60,7,1040,146,0,22,2018,19,1,21.75,0.051466070115566254,0,48,18,1,17,1,1,1,0,Accept,1
2020_S1g_S0VYvr,5,74,8,998,142,2,22,2018,18,1,34.0,0.049195121973752975,0,37,11,1,10,1,1,0,0,Reject,3
2020_HJe7unNFDH,9,66,9,1314,203,1,34,2019,28,0,30.0,0.05386747792363167,1,62,12,0,20,1,1,0,1,Reject,2
2019_S1x2Fj0qKQ,3,47,7,946,138,3,51,2019,42,1,22.857142857142858,0.060753390192985535,0,423,19,1,54,1,1,1,5,Accept,1
2020_HylxE1HKwS,5,74,13,1490,212,3,40,2019,37,1,29.88888888888889,0.052856024354696274,0,45,13,1,22,1,1,0,7,Accept,2
2020_BygIjTNtPr,3,102,16,782,107,3,71,2019,47,1,27.2,0.06200702115893364,0,76,35,1,10,0,1,1,1,Reject,2
2020_Hke3gyHYwH,3,110,14,1222,177,2,38,2019,32,1,20.4,0.07094664126634598,0,58,17,1,15,1,1,1,3,Accept,2
2019_HyMxAi05Km,4,59,8,1279,192,2,18,2027,14,1,30.857142857142858,0.06857726722955704,0,40,20,1,30,1,1,1,3,Reject,-7
2019_HJeOMhA5K7,5,66,9,754,101,5,41,2018,22,0,32.25,0.07038027048110962,0,38,8,0,17,0,1,1,0,Reject,2
2020_rkxDoJBYPB,7,71,8,792,115,6,40,2080,27,0,25.8,0.06814626604318619,0,41,38,1,19,1,1,0,2,Accept,-59
2018_Hyp-JJJRW,2,52,8,851,126,4,18,2017,9,0,23.666666666666668,0.07168611884117126,0,31,11,0,35,0,1,0,2,Reject,2
2019_HJG1Uo09Fm,8,44,6,1137,168,3,39,2018,31,0,39.4,0.07036087661981583,0,129,12,1,11,1,1,1,4,Reject,2
2018_rJzIBfZAb,5,61,8,1057,156,3,32,2017,27,1,19.555555555555557,0.051793985068798065,0,102,15,1,22,1,1,1,0,Accept,2
2018_H1VjBebR-,3,86,12,1346,211,4,36,2017,27,1,22.9,0.0627114474773407,0,44,34,1,36,0,1,1,1,Accept,2
2017_ry7O1ssex,4,78,10,1090,163,0,17,2016,10,1,27.857142857142858,0.06884309649467468,0,264,11,0,25,1,1,1,0,Reject,2
2020_SJgdpxHFvH,4,52,5,2025,284,2,31,2019,24,1,44.0,0.06081569567322731,1,40,17,1,15,1,1,1,1,Reject,2
2019_rkMnHjC5YQ,2,81,9,718,100,4,28,2018,26,1,23.8,0.07471446692943573,0,152,15,0,18,0,1,1,0,Reject,2
2020_HJlP_pEFPH,3,95,14,1746,255,1,42,2019,29,1,18.42105263157895,0.047944288700819016,0,242,13,0,15,1,1,1,0,Reject,2
2020_r1lnigSFDr,5,59,8,1251,177,6,53,2048,47,1,28.714285714285715,0.05327024310827255,0,32,31,1,56,1,1,1,0,Reject,-27
2020_rkly70EKDH,3,74,9,587,91,3,49,2019,44,1,33.0,0.07297288626432419,0,123,18,1,23,0,1,1,1,Reject,2
2020_B1eZYkHYPS,1,47,5,600,89,3,3,2011,0,0,26.75,0.06160769611597061,0,20,8,0,23,1,1,1,0,Reject,10
2020_B1eBoJStwr,5,82,7,1004,137,4,36,2019,29,0,26.5,0.056986209005117416,1,37,33,1,23,1,1,0,7,Reject,2
2018_ry1arUgCW,3,70,8,999,143,3,24,2016,5,0,19.11111111111111,0.048244770616292953,1,33,12,1,20,0,1,0,0,Accept,3
2019_H1MW72AcK7,3,54,9,1428,209,3,34,2018,21,1,26.444444444444443,0.0662936419248581,1,26,17,1,23,0,1,1,0,Accept,2
2019_rylIAsCqYm,3,56,7,883,134,5,50,2018,39,0,22.714285714285715,0.0783814787864685,0,450,27,0,72,1,0,1,0,Accept,2
2017_BJYwwY9ll,6,43,9,1099,163,2,37,2016,27,1,20.88888888888889,0.06385798007249832,1,58,10,0,15,1,1,0,0,Accept,2
2020_r1gRTCVFvB,7,68,7,1299,175,2,38,2019,32,1,46.0,0.053758248686790466,1,46,12,1,34,1,1,1,1,Accept,2
2017_HyQJ-mclg,5,82,10,2143,323,2,26,2016,24,1,30.076923076923077,0.05413583293557167,0,28,13,1,19,1,1,1,3,Accept,2
2017_r1osyr_xg,2,65,9,1096,171,2,35,2016,31,1,16.0,0.060006409883499146,0,50,16,0,22,1,1,1,1,Reject,2
2020_BkeMXR4KvS,4,44,6,931,131,4,19,2018,13,0,34.5,0.07154092937707901,0,111,14,1,11,0,1,1,1,Reject,3
2017_rJJ3YU5ge,4,116,17,1023,153,2,22,2016,15,1,31.5,0.06480196118354797,1,40,16,0,17,1,1,0,0,Reject,2
2020_H1xPR3NtPB,4,99,14,648,99,0,46,2019,38,1,29.25,0.028080735355615616,0,468,21,1,10,1,1,0,4,Accept,2
2020_HkxeThNFPH,5,43,6,1447,203,3,32,2019,24,0,32.0,0.07168872654438019,1,23,14,1,21,0,1,1,1,Reject,2
2018_Skw0n-W0Z,4,70,10,1224,176,10,33,2017,24,0,33.285714285714285,0.058999620378017426,1,41,16,1,23,0,1,1,1,Accept,2
2018_Hki-ZlbA-,4,33,3,1154,171,4,22,2017,20,1,27.571428571428573,0.049998022615909576,0,319,14,1,7,1,1,1,3,Reject,2
2020_HkgbKaEtvB,2,51,7,1033,169,5,24,2018,20,1,26.285714285714285,0.06781378388404846,0,61,7,1,26,1,1,1,2,Reject,3
2019_BJll6o09tm,2,99,15,1002,147,0,28,2048,22,1,28.666666666666668,0.06767237931489944,0,21,22,1,7,1,1,0,2,Reject,-28
2019_SylPMnR9Ym,5,46,8,1312,190,6,56,2018,47,0,23.333333333333332,0.05230077728629112,0,589,18,1,30,1,1,0,10,Accept,2
